id,is_novel,revenue,popularity,vote_average,budget,release_year
1410,not novel,0,0.837644,5.4,60000,1974
592,not novel,4420000,0.761779,7.2,1600000,1974
10869,not novel,0,0.738153,6.1,0,1974
4176,not novel,27634716,0.696675,6.8,0,1974
11072,not novel,119500000,0.577802,7,2600000,1974
12310,not novel,0,0.465805,6.4,0,1974
27932,not novel,47000000,0.463337,6.1,3000000,1974
5121,not novel,12800000,0.415866,6.1,3000000,1974
26648,not novel,0,0.41087,6.1,0,1974
11034,not novel,26533200,0.372231,6.1,6500000,1974
22048,not novel,0,0.378621,6,500000,1974
39844,not novel,0,0.326225,5,200000,1974
16938,not novel,0,0.319143,7.1,0,1974
8348,not novel,21700000,0.31869,6.3,0,1974
14267,not novel,0,0.317977,6.4,25000,1974
27327,novel,0,0.316938,7.5,0,1974
8333,not novel,0,0.31064,7.1,0,1974
16153,not novel,0,0.296865,6.3,0,1974
13939,not novel,22000000,0.400179,6.8,3000000,1974
17365,not novel,0,0.261959,6.7,0,1974
987,not novel,0,0.258089,6.4,4000000,1974
28153,not novel,0,0.247092,5.4,0,1974
5919,not novel,116000000,0.226287,7.2,14000000,1974
16246,not novel,0,0.225194,5.7,0,1974
4923,not novel,0,0.224462,5.4,0,1974
13397,not novel,0,0.218245,6.5,0,1974
11942,not novel,0,0.190638,6.9,1500000,1974
11123,not novel,79666653,0.186995,6,7000000,1974
4985,novel,43008075,0.181863,6.2,0,1974
59189,not novel,0,0.179943,6,0,1974
147729,not novel,0,0.172363,7.4,0,1974
21489,not novel,0,0.144379,6.1,0,1974
4546,not novel,0,0.441423,5.2,0,1974
27094,not novel,0,0.090854,6.6,0,1974
28715,novel,0,0.081732,5.9,0,1974
29845,not novel,0,0.075175,7.5,0,1974
48847,not novel,0,0.175008,5,0,1974
3687,not novel,0,0.067731,4.8,700000,1974
18979,not novel,0,0.064495,6,400000,1974
26514,not novel,0,0.047232,6.8,0,1974
23069,not novel,0,0.040689,6.4,0,1974
42449,not novel,30000,0.02967,6.5,0,1974
510,not novel,108981275,3.258151,8,3000000,1975
578,not novel,470654000,2.563191,7.3,7000000,1975
762,not novel,5028948,2.234953,7.6,400000,1975
36685,not novel,112892319,1.409947,7.1,1200000,1975
3175,not novel,20000000,1.019569,7.2,11000000,1975
11843,not novel,41833347,0.790976,6.6,5000000,1975
983,not novel,0,0.699683,7.2,0,1975
4561,not novel,0,0.691527,5.7,0,1975
11963,not novel,27476252,0.637257,6.8,0,1975
20850,not novel,0,0.537981,4.9,0,1975
4917,not novel,0,0.527888,6.3,0,1975
13282,not novel,0,0.513067,5.9,300000,1975
11686,not novel,0,0.491393,7.1,0,1975
14821,not novel,20000000,0.478232,6.4,0,1975
27361,not novel,0,0.451933,6.4,0,1975
11020,not novel,0,0.450311,6.4,0,1975
10711,not novel,12484444,0.438899,6,0,1975
22094,not novel,5000000,0.423755,5.9,2700000,1975
5725,not novel,0,0.392437,6.4,0,1975
11326,not novel,34251525,0.347121,6.1,5000000,1975
8043,not novel,0,0.328246,6.2,0,1975
3121,not novel,0,0.303521,6.2,2200000,1975
12223,not novel,0,0.292586,6.5,0,1975
27085,not novel,0,0.289443,5.7,1500000,1975
29859,not novel,0,0.289363,5.8,0,1975
968,not novel,46665856,0.277357,7.2,1800000,1975
20187,not novel,14200000,0.273975,6.2,0,1975
27429,not novel,0,0.07183,5.8,179000,1975
62697,not novel,0,0.269347,6.5,0,1975
16561,not novel,0,0.201765,7,0,1975
11484,not novel,30000000,0.335421,5.8,0,1975
17599,not novel,0,0.222136,6.6,15000000,1975
9652,not novel,0,0.186184,6.8,0,1975
31121,not novel,0,0.178136,6.4,0,1975
14815,not novel,0,0.167481,6.4,0,1975
17538,not novel,8022000,0.162767,5.6,0,1975
32051,not novel,0,0.160002,6.9,0,1975
18660,not novel,0,0.142927,6.6,0,1975
17346,not novel,0,0.125881,7.2,0,1975
32042,not novel,0,0.017468,6.1,0,1975
38783,not novel,0,0.05693,5.8,0,1975
32053,not novel,0,0.065941,3.8,0,1975
26905,not novel,0,0.045647,7.3,0,1975
27716,not novel,0,0.032936,5.5,0,1975
646,not novel,59600000,3.170651,6.7,1100000,1962
947,not novel,70000000,1.168767,7.5,15000000,1962
595,not novel,13129846,0.810805,7.7,2000000,1962
982,not novel,0,0.630948,7,2200000,1962
11385,not novel,0,0.613969,5,0,1962
11349,not novel,0,0.61008,7,0,1962
11897,not novel,50000000,0.526108,6.1,15000000,1962
11085,not novel,0,0.519949,6,0,1962
11697,not novel,8000000,0.507078,7.1,3200000,1962
19972,not novel,0,0.478769,5.8,0,1962
42995,not novel,0,0.341718,5.9,0,1962
16103,novel,0,0.328639,6.7,0,1962
13671,not novel,8000000,0.323933,5.4,0,1962
19201,not novel,0,0.275157,5,0,1962
10242,not novel,0,0.274348,6.8,980000,1962
3009,not novel,0,0.265925,6,0,1962
898,not novel,3100000,0.23941,6.4,2650000,1962
45267,not novel,0,0.235542,6.5,126,1962
9289,not novel,0,0.232756,6.9,10000000,1962
33468,not novel,0,0.215748,4.9,62000,1962
32488,not novel,0,0.210018,7,0,1962
1162,not novel,2500000,0.461577,6.8,500000,1962
29074,not novel,0,0.153654,6.2,0,1962
27568,novel,0,0.142676,5.6,0,1962
29235,not novel,1250000,0.137091,5.8,0,1962
34774,not novel,0,0.322993,5.9,0,1962
32041,not novel,0,0.116962,5.6,0,1962
16093,not novel,0,0.115188,6.9,30000,1962
36206,not novel,0,0.209355,7.3,0,1962
17185,not novel,0,0.050657,7,0,1962
12708,not novel,0,0.038819,5.6,0,1962
658,not novel,124900000,3.153791,7,3500000,1964
935,not novel,9440272,2.210475,7.7,1800000,1964
433,not novel,102272727,1.987819,7.2,6000000,1964
704,not novel,1000549,0.812194,6.9,500000,1964
13382,not novel,0,0.697491,6.8,0,1964
506,not novel,7000000,0.663446,7.2,2135161,1964
11113,not novel,72000000,0.633882,7.1,17000000,1964
1594,not novel,12368234,0.626005,7.1,0,1964
21159,not novel,0,0.451661,6.4,0,1964
25319,not novel,0,0.349468,6.3,0,1964
758,not novel,0,0.371976,6.7,0,1964
502,not novel,0,0.581833,6.9,0,1964
14433,not novel,0,0.306872,6.6,0,1964
4939,not novel,0,0.294102,4.8,0,1964
5066,not novel,0,0.28039,6.1,0,1964
19953,not novel,0,0.194002,6.1,0,1964
3482,not novel,0,0.27553,6.8,0,1964
2098,not novel,0,0.266926,5.7,0,1964
26031,not novel,0,0.2196,6.3,0,1964
28667,not novel,0,0.160098,6,0,1964
23518,not novel,0,0.201561,6.4,0,1964
22829,not novel,0,0.199807,5.9,0,1964
26638,not novel,0,0.185261,6.8,0,1964
10604,not novel,0,0.194941,6.6,783000,1964
14703,not novel,12000000,0.182922,5.7,3000000,1964
24229,not novel,0,0.181466,4.7,0,1964
7348,not novel,0,0.178025,6.4,1200000,1964
22543,not novel,0,0.177655,6.7,0,1964
3092,not novel,0,0.161951,6.4,0,1964
29030,not novel,0,0.152209,5.6,0,1964
5052,not novel,0,0.131149,5.2,0,1964
39231,not novel,0,0.122269,4.9,0,1964
30295,novel,0,0.11942,6.3,0,1964
53021,not novel,0,0.107326,6.5,3500000,1964
40630,not novel,0,0.127679,5.5,0,1964
34276,not novel,0,0.082856,5.7,0,1964
17696,not novel,0,0.068176,5.2,0,1964
42791,not novel,0,0.067621,4.6,0,1964
15421,not novel,0,0.060425,6.6,0,1964
46787,not novel,0,0.057243,5.7,0,1964
10299,not novel,0,0.015476,5.3,0,1964
28177,not novel,0,0.00899,6.5,65000,1964
185,not novel,26589000,3.072555,7.7,2200000,1971
252,not novel,4000000,2.430667,7.2,3000000,1971
681,novel,116000000,1.755117,6.2,7200000,1971
41357,not novel,0,0.984256,6.6,0,1971
984,not novel,35976000,0.885391,7.2,4000000,1971
1687,not novel,12348905,0.86163,6.2,2500000,1971
994,not novel,3251794,0.735185,6.8,2200000,1971
11234,not novel,0,0.632691,5.7,0,1971
12335,not novel,0,0.630778,6.6,20000000,1971
636,not novel,2437000,0.627942,6.1,777000,1971
343,novel,0,0.625188,7.4,1200000,1971
1051,not novel,41158757,0.604241,7,1800000,1971
15393,not novel,10600000,0.560488,5.8,725000,1971
9267,not novel,0,0.553366,6.9,0,1971
31283,not novel,0,0.529922,6.5,0,1971
27554,not novel,0,0.483561,6,1645000,1971
839,not novel,0,0.462681,7,450000,1971
1485,not novel,0,0.454248,7,750000,1971
11302,not novel,0,0.448675,6.5,2000000,1971
26405,not novel,0,0.392606,7.1,0,1971
11316,not novel,0,0.363941,6.4,0,1971
10514,not novel,0,0.357413,6.7,6500000,1971
21717,not novel,0,0.354036,6.4,0,1971
27236,not novel,0,0.327996,5.8,850000,1971
36040,not novel,0,0.326818,7.1,0,1971
482,not novel,12121618,0.317925,6.2,4000000,1971
336,not novel,0,0.306073,7.4,0,1971
14811,not novel,10404330,0.291077,6.6,9000000,1971
25188,novel,29133000,0.369308,7,1300000,1971
11951,not novel,72266306,0.275523,7.1,1300000,1971
29005,not novel,0,0.265807,6.8,0,1971
39261,not novel,0,0.269066,6.1,0,1971
30941,not novel,0,0.26766,6.4,0,1971
45938,novel,0,0.272856,6.8,0,1971
466,not novel,0,0.21439,6.1,2500000,1971
16328,not novel,0,0.197685,7,0,1971
5920,not novel,0,0.188379,6.8,0,1971
31906,not novel,0,0.13485,7.4,0,1971
39043,not novel,0,0.177053,5.3,0,1971
18047,not novel,0,0.176973,6.8,0,1971
46845,not novel,0,0.204023,5.1,0,1971
26513,not novel,0,0.142949,6.6,0,1971
36850,not novel,0,0.140996,5.9,0,1971
28801,not novel,0,0.134371,6.2,0,1971
48211,not novel,0,0.128417,5.5,0,1971
36492,not novel,28623900,0.11644,6.1,0,1971
20051,not novel,0,0.116365,2.9,0,1971
53045,not novel,0,0.097979,5,0,1971
38646,not novel,0,0.095445,6.1,0,1971
26234,not novel,0,0.080161,6.4,0,1971
17965,not novel,0,0.07681,7,0,1971
31767,not novel,0,0.060512,7,0,1971
36194,not novel,0,0.060245,5.9,100000,1971
46175,not novel,0,0.005235,5.3,0,1971
32082,not novel,0,0.000188,6.4,0,1971
861,not novel,261317921,2.679627,6.8,65000000,1990
769,not novel,46836394,2.659926,8,25000000,1990
1573,not novel,240031094,2.535646,6.4,70000000,1990
196,not novel,244527583,2.441201,6.9,40000000,1990
162,not novel,53000000,2.285811,7.4,20000000,1990
114,not novel,463000000,2.212092,6.9,14000000,1990
242,novel,136766062,1.761161,6.9,54000000,1990
581,not novel,424208848,1.695911,7.3,22000000,1990
251,not novel,505000000,1.513223,6.7,22000000,1990
1498,not novel,201965915,1.469009,6.6,13500000,1990
1700,not novel,61276872,1.295204,7.5,20000000,1990
1375,novel,119946358,1.243528,5.3,42000000,1990
11186,not novel,35763605,1.198347,5.9,13000000,1990
10166,not novel,0,1.125794,6.6,0,1990
1669,not novel,200,1.072912,6.9,30,1990
169,not novel,57120318,1.034127,5.7,35000000,1990
2119,not novel,157920733,1.0198,5.8,60000000,1990
2670,not novel,0,1.003423,6.5,0,1990
379,not novel,5080409,0.972222,7.4,14000000,1990
928,not novel,41482207,0.890276,6.1,50000000,1990
9362,not novel,48572000,0.85552,6.3,11000000,1990
5549,not novel,45681173,0.774737,5.3,35000000,1990
34636,not novel,16283667,0.768724,5.7,32000000,1990
9356,not novel,0,0.731244,5.1,0,1990
11005,not novel,52096475,0.662154,7.4,0,1990
11595,not novel,153518974,0.644448,5.5,38000000,1990
10837,not novel,0,0.642804,6.7,0,1990
9399,not novel,24078196,0.635353,5.8,6000000,1990
17466,not novel,16853487,0.610615,5.4,4000000,1990
12157,not novel,29888235,0.5895,5.7,0,1990
21168,not novel,0,0.565651,5.1,0,1990
11092,not novel,221303188,0.548596,6.3,0,1990
2565,not novel,39404261,0.53671,5.2,0,1990
483,not novel,14560247,0.521085,6.5,9500000,1990
530,not novel,0,0.519773,7.3,0,1990
11587,not novel,39024251,0.518986,5.9,0,1990
1551,not novel,61489265,0.51308,6,26000000,1990
13995,not novel,0,0.512053,4.7,10000000,1990
10169,not novel,0,0.510786,5.8,0,1990
17993,not novel,11567449,0.509163,5.8,0,1990
11856,not novel,33461269,0.501826,5.1,0,1990
2291,not novel,25965144,0.499506,6.8,25000000,1990
1662,not novel,0,0.498356,6.1,0,1990
9768,not novel,8266343,0.480169,6.4,11000000,1990
41823,not novel,16153593,0.465917,6,10000000,1990
19384,not novel,9229401,0.459932,5.4,7000000,1990
8428,not novel,11541758,0.45719,6.8,0,1990
9086,not novel,0,0.457183,6.1,0,1990
1727,not novel,0,0.447245,5.6,0,1990
8592,not novel,103738726,0.438396,5.7,47000000,1990
9556,not novel,48878502,0.429512,6,16000000,1990
14864,not novel,1293976,0.420701,6.4,0,1990
8217,not novel,0,0.420512,5.9,0,1990
19185,not novel,5835247,0.42047,6.7,4200000,1990
18129,not novel,13446769,0.419438,6.5,0,1990
9491,not novel,0,0.411888,5.4,0,1990
10164,not novel,27575086,0.411259,4,0,1990
9586,not novel,15691192,0.409621,4.8,47000000,1990
10173,not novel,46044400,0.403249,6,12000000,1990
47869,not novel,1030938,0.127474,6.5,0,1990
18971,not novel,0,0.400886,6.7,0,1990
951,not novel,201957688,0.386018,5.7,15000000,1990
6470,not novel,0,0.37488,3.8,22000000,1990
16384,not novel,0,0.374074,6.4,0,1990
10168,not novel,0,0.372665,6.7,0,1990
9558,not novel,2554476,0.592379,6.2,1000000,1990
19158,not novel,11582891,0.369847,4.7,10500000,1990
17009,not novel,20,0.340804,5.8,0,1990
24016,not novel,2075084,0.339218,6.2,25000000,1990
11309,not novel,5728953,0.323339,5.1,1500000,1990
10729,not novel,0,0.322961,6.3,0,1990
10847,not novel,0,0.322112,6.6,0,1990
20701,not novel,16,0.317091,5.8,3,1990
11510,not novel,1382462,0.30946,4.6,0,1990
9569,not novel,47410000,0.309387,5.4,10000000,1990
23535,not novel,0,0.308999,6.4,0,1990
19086,not novel,6698361,0.298476,5.1,0,1990
11135,not novel,27931461,0.298196,6.4,37931000,1990
40377,not novel,0,0.290502,5.4,0,1990
11077,not novel,0,0.486515,5.5,0,1990
11630,not novel,0,0.278612,5.3,0,1990
31676,not novel,0,0.285403,5.2,0,1990
18943,not novel,0,0.282133,5.7,0,1990
26612,not novel,0,0.279122,5.3,0,1990
8996,not novel,0,0.275662,6.6,0,1990
27274,not novel,205068,0.384309,5.6,2500000,1990
31923,not novel,0,0.285625,6,0,1990
2927,not novel,0,0.425943,4.8,0,1990
14249,not novel,15645616,0.257774,5.7,0,1990
6393,not novel,0,0.257615,5.9,0,1990
20481,not novel,8862354,0.255367,6.2,11000000,1990
32669,not novel,10000000,0.255318,6,19000000,1990
6723,not novel,0,0.250947,5.4,0,1990
25528,not novel,0,0.114555,5,0,1990
9588,not novel,0,0.238422,6.4,0,1990
28761,not novel,0,0.235286,6.7,0,1990
41003,not novel,17487531,0.234115,6.4,0,1990
14931,not novel,0,0.231569,5,0,1990
25018,not novel,5765562,0.388685,5,0,1990
9548,not novel,20423389,0.078482,6.5,49000000,1990
12651,not novel,0,0.747549,6,23000000,1990
28090,not novel,0,0.19749,4.4,4000000,1990
24249,not novel,0,0.183011,5.7,0,1990
2612,not novel,15379253,0.177762,6.2,20000000,1990
22414,not novel,39071603,0.1746,6,22000000,1990
15389,novel,0,0.079102,7,225000,1990
11060,not novel,27734391,0.163711,6.1,0,1990
29514,not novel,0,0.163319,6.3,9000000,1990
28553,not novel,0,0.157961,5.5,0,1990
25943,not novel,0,0.093996,6.4,0,1990
32043,not novel,17037887,0.154754,6,0,1990
11796,not novel,0,0.243946,6.8,0,1990
3101,not novel,0,0.318177,6.1,0,1990
37865,not novel,0,0.150986,4.9,0,1990
10170,not novel,0,0.214532,6.4,22997992,1990
31225,not novel,3779620,0.142836,7.6,500000,1990
771,not novel,476684675,0.142486,7,18000000,1990
4587,not novel,35419397,0.257865,6.5,31000000,1990
16094,not novel,26386000,0.126283,6.6,2500000,1990
11131,not novel,0,0.290694,5.3,0,1990
26914,not novel,0,0.125538,4.3,0,1990
26954,not novel,0,0.095605,5.7,0,1990
2891,not novel,0,0.090323,6.1,0,1990
38718,not novel,15445131,0.088828,6.4,0,1990
18860,not novel,0,0.07364,6.9,2068041,1990
21344,not novel,0,0.114921,5.1,0,1990
10485,not novel,24707633,0.146514,4.3,0,1990
36843,not novel,0,0.070766,6.4,0,1990
10264,not novel,20710451,0.067973,6.5,0,1990
2990,not novel,29381956,0.31035,5.9,0,1990
40346,not novel,0,0.033672,6.6,0,1990
31597,not novel,0,0.024987,5.4,0,1990
12230,not novel,215880014,2.631987,6.6,4000000,1961
164,not novel,9500000,1.752027,7.4,2500000,1961
1725,not novel,43656822,0.900245,6.6,6000000,1961
10911,not novel,28900000,0.754548,7,6000000,1961
750,not novel,0,0.712793,6.8,0,1961
821,not novel,10000000,0.538364,6.7,3000000,1961
19186,not novel,0,0.390468,6.4,0,1961
30462,not novel,0,0.386204,6.2,0,1961
16638,not novel,0,0.30782,6.6,0,1961
16372,not novel,0,0.296403,6.6,0,1961
990,not novel,0,0.291101,7.3,2000000,1961
36362,not novel,14483352,0.282665,5.9,5037000,1961
11536,novel,0,0.265092,6.2,4000000,1961
17984,not novel,0,0.257875,6.3,0,1961
28501,not novel,2000000,0.249542,6.3,200000,1961
18993,not novel,0,0.560343,6.3,0,1961
28569,not novel,0,0.242244,5.2,0,1961
28752,not novel,0,0.217788,7,0,1961
20139,not novel,0,0.196467,7,0,1961
32611,novel,0,0.194495,4.6,0,1961
18647,not novel,4300000,0.173731,6.1,6000000,1961
430,not novel,4000000,0.303783,7.5,3000000,1961
20975,not novel,0,0.158293,5.8,0,1961
24248,not novel,0,0.157205,6,0,1961
248,not novel,5000000,0.290285,6.1,2900000,1961
18228,not novel,0,0.229252,5.8,0,1961
43020,novel,0,0.113651,5.3,0,1961
28430,not novel,0,0.083697,7.2,0,1961
28333,not novel,0,0.071619,7.2,0,1961
32634,not novel,0,0.070127,5.3,0,1961
29478,not novel,0,0.027527,6.3,1500000,1961
539,not novel,32000000,2.610362,8,806948,1960
966,not novel,4905000,1.872132,7,2000000,1960
967,not novel,60000000,1.136943,6.9,12000000,1960
284,not novel,25000000,0.947307,7.9,3000000,1960
24014,not novel,0,0.875173,4.9,0,1960
2134,not novel,0,0.712389,7.3,750000,1960
11167,not novel,0,0.569424,7.4,0,1960
18444,not novel,0,0.465879,6.9,0,1960
299,not novel,0,0.423531,6.6,0,1960
6643,not novel,0,0.421043,4.9,0,1960
25767,not novel,6000000,0.39024,4.9,0,1960
23220,not novel,0,0.333643,6.6,0,1960
23439,not novel,0,0.32318,5.9,270000,1960
37230,not novel,0,0.271858,5.6,0,1960
43040,not novel,0,0.269428,5.2,0,1960
1673,not novel,0,0.267118,6.5,0,1960
18639,not novel,0,0.266435,5.9,0,1960
31102,not novel,0,0.254124,7.2,0,1960
12617,not novel,0,0.232574,5.7,0,1960
24452,not novel,0,0.225218,6,30000,1960
11209,not novel,0,0.310398,6.2,0,1960
18780,not novel,0,0.194948,4.9,0,1960
1908,not novel,0,0.162753,6.8,0,1960
2982,not novel,0,0.144106,6,0,1960
22013,not novel,0,0.138777,6.3,0,1960
21240,not novel,0,0.136525,6,0,1960
11773,not novel,0,0.127219,7,200000,1960
15788,not novel,10000000,0.114188,7,0,1960
29756,not novel,0,0.110511,5.5,0,1960
18973,not novel,7100000,0.055821,7.2,3000000,1960
39890,not novel,0,0.065808,6.1,0,1960
1941,not novel,0,0.256779,6.1,0,1960
103,not novel,28262574,2.582657,7.8,1300000,1976
1366,not novel,117235147,2.389663,7.2,1100000,1976
7340,not novel,33800000,1.263483,6.8,1800000,1976
794,novel,60922980,0.999413,6.9,2800000,1976
10803,not novel,25000000,0.924068,5.9,9000000,1976
10730,not novel,52614445,0.88683,5.9,24000000,1976
891,not novel,70600000,0.85009,7.3,8500000,1976
10649,not novel,46236000,0.722259,6.6,9000000,1976
5854,not novel,7900000,0.600495,6.7,2000000,1976
10747,not novel,31800000,0.597297,7.1,3700000,1976
10518,not novel,21709020,0.522601,7.1,6500000,1976
5228,novel,0,0.515387,5.9,0,1976
10774,not novel,23689877,0.476406,7.4,3800000,1976
11372,not novel,0,0.409794,5.7,0,1976
5651,not novel,0,0.381737,4.9,0,1976
6037,not novel,0,0.672483,7.3,0,1976
11558,not novel,51079064,0.377579,7,0,1976
17814,not novel,0,0.374631,7,150000,1976
12268,not novel,33833201,0.360421,6.6,6000000,1976
10640,novel,0,0.329543,5.4,0,1976
12584,novel,0,0.328263,6.7,0,1976
32037,not novel,0,0.325953,6.2,0,1976
32040,not novel,0,0.325504,6.6,0,1976
42252,not novel,0,0.317676,5.5,0,1976
16084,not novel,0,0.313073,6.4,0,1976
9878,not novel,0,0.283119,5.9,0,1976
991,not novel,0,0.564342,6.3,1500000,1976
19971,not novel,0,0.264423,6.8,0,1976
23761,not novel,0,0.264224,7.3,0,1976
4780,not novel,0,0.569865,6,0,1976
10786,not novel,0,0.214658,6.5,0,1976
8446,not novel,0,0.196999,6,0,1976
10970,not novel,0,0.194746,6.9,0,1976
13549,not novel,0,0.194596,6.7,0,1976
19610,not novel,161000000,0.155768,5.7,6000000,1976
25241,novel,0,0.13442,5.2,0,1976
11422,not novel,0,0.456174,6.3,0,1976
1723,not novel,0,0.128027,4.9,0,1976
21241,not novel,0,0.126723,5.9,0,1976
40440,not novel,0,0.12614,7,0,1976
15462,not novel,0,0.111387,5.6,0,1976
40043,not novel,0,0.116673,4.6,0,1976
49636,not novel,0,0.042353,6,0,1976
42245,not novel,0,0.028606,5.6,0,1976
23479,not novel,35323292,0.017498,6.6,35000000,1976
48197,not novel,0,0.002381,6.3,0,1976
137,not novel,70906973,2.571339,7.2,14600000,1993
9479,not novel,75634409,2.455618,7.4,18000000,1993
424,not novel,321265768,2.377288,8.1,22000000,1993
329,not novel,920100000,2.204926,7.4,63000000,1993
9739,not novel,159055768,1.960217,6.1,57000000,1993
788,not novel,441286195,1.732126,6.9,25000000,1993
5503,novel,368875760,1.708867,7,44000000,1993
9386,not novel,176997168,1.35597,6.5,40000000,1993
9800,not novel,206678440,1.294131,7.5,26000000,1993
9571,not novel,7993039,1.242232,7.3,6900000,1993
9593,not novel,137298489,1.207245,5.8,85000000,1993
9559,not novel,135130999,1.190247,6.9,30000000,1993
8005,not novel,35739755,1.176724,6.3,20000000,1993
2758,not novel,48919043,1.132123,6.3,0,1993
9350,not novel,255000211,1.041911,6.1,70000000,1993
867,not novel,116300000,1.038971,4.7,40000000,1993
1499,not novel,42,1.024955,5.2,21,1993
11101,not novel,0,1.023326,6.6,0,1993
531,not novel,0,0.996113,7.4,0,1993
864,not novel,154864401,0.980554,6.8,14000000,1993
858,not novel,227799884,0.940335,6.4,21000000,1993
11969,not novel,56505065,0.926373,7.3,25000000,1993
4104,not novel,23202734,0.913982,6.8,0,1993
9024,not novel,11146270,0.892862,5.4,30000000,1993
6075,novel,36516012,0.885824,7.4,30000000,1993
9255,not novel,133752825,0.873616,6.1,25000000,1993
319,not novel,12281551,0.853733,7.3,12500000,1993
9607,not novel,20844907,0.834235,4,42000000,1993
6279,not novel,57319029,0.830934,5.8,38000000,1993
6,not novel,12136938,0.815631,6.4,0,1993
9944,not novel,195268056,0.796639,6.2,45000000,1993
10057,not novel,53898845,0.794564,5.9,30000000,1993
5550,not novel,10696210,0.789429,4.2,22000000,1993
1587,not novel,30000000,0.787932,7.4,11000000,1993
12139,not novel,117270765,0.787414,5.8,35000000,1993
10909,not novel,2395231,0.76151,6.3,9000000,1993
1607,not novel,17287898,0.756988,7.2,22000000,1993
10440,not novel,11285588,0.755398,6.9,13500000,1993
37094,not novel,40903593,0.750847,7,25000000,1993
11528,not novel,32416586,0.750456,7.1,0,1993
37233,not novel,270248367,0.743875,6.5,42000000,1993
10349,not novel,10611160,0.743063,4.9,15000000,1993
10413,not novel,0,0.711412,5.6,0,1993
10439,not novel,39514713,0.710505,6.1,28000000,1993
10498,not novel,0,0.707901,6.3,0,1993
7984,not novel,65796862,0.683387,7.4,13000000,1993
4722,not novel,428868,0.682903,5.5,13000000,1993
1634,not novel,153698625,0.666908,5.9,20000000,1993
10433,not novel,11081586,0.665973,5.3,0,1993
13203,not novel,36448200,0.657479,5.9,0,1993
1644,not novel,0,0.653566,5.9,0,1993
26127,not novel,0,0.64204,5.3,0,1993
8092,not novel,4104962,0.639453,6.7,0,1993
11074,not novel,0,0.636582,5.3,30,1993
713,not novel,116700000,0.634017,6.8,7000000,1993
35588,not novel,18635620,0.625238,6.1,35000000,1993
9702,not novel,0,0.62502,7.7,35000000,1993
6878,not novel,0,0.624363,6.6,0,1993
11971,not novel,0,0.613094,6.9,8000000,1993
9272,not novel,44456478,0.611772,6.2,17000000,1993
8873,not novel,47965000,0.602268,5.7,0,1993
2019,not novel,74189677,0.595221,5.9,18000000,1993
1245,not novel,23237911,0.574693,7.1,11500000,1993
14919,not novel,5617391,0.565312,7.2,6000000,1993
10436,not novel,32255440,0.56486,6.7,34000000,1993
108,not novel,0,0.563653,7.5,0,1993
7007,not novel,0,0.559697,5.8,0,1993
10443,not novel,0,0.546652,6.5,0,1993
9409,not novel,0,0.538484,4.9,0,1993
11566,not novel,63000000,0.523397,6.2,0,1993
10657,not novel,0,0.521073,6,0,1993
7305,not novel,36733909,0.519349,6.7,32000000,1993
2246,not novel,46405336,0.510932,6,0,1993
9545,not novel,18994653,0.504682,6.1,0,1993
10285,not novel,15,0.504169,3.9,3000000,1993
1049,not novel,140081992,0.502196,5.9,0,1993
11520,not novel,0,0.497622,6.4,0,1993
9644,not novel,27,0.490013,5.5,8,1993
11982,not novel,0,0.48588,4.8,0,1993
14534,novel,22750363,0.485211,7.2,12000000,1993
10445,not novel,0,0.483156,6.8,22000000,1993
20339,not novel,3200000,0.483052,3.4,0,1993
9612,not novel,0,0.480183,4.8,0,1993
10438,not novel,118243066,0.475609,5,15000000,1993
10655,not novel,25000000,0.467083,6.4,0,1993
695,not novel,6110979,0.455445,5.9,0,1993
10442,not novel,11585483,0.453557,6.2,20000000,1993
2259,not novel,6,0.450208,6.7,25000000,1993
12519,not novel,7770731,0.449066,5.4,0,1993
8494,not novel,0,0.448437,5.2,0,1993
21450,not novel,0,0.433773,6.8,0,1993
10942,not novel,0,0.41174,6.6,0,1993
4478,not novel,266614059,0.410092,5.6,38000000,1993
11044,not novel,0,0.409135,7.1,19000000,1993
2088,not novel,0,0.406511,5.6,10000000,1993
9516,not novel,27900000,0.397807,7.1,3500000,1993
25610,not novel,0,0.396185,4.9,12,1993
2149,not novel,13273595,0.394817,4.4,30000000,1993
41659,not novel,27484464,0.38774,5.9,0,1993
31642,not novel,0,0.38106,6.5,33000000,1993
70133,not novel,0,0.323442,4.5,0,1993
10502,not novel,24760338,0.375887,5.7,0,1993
12187,not novel,16589540,0.375771,6.2,0,1993
10427,not novel,2000000,0.374068,6.1,8000000,1993
15765,not novel,0,0.175159,7.3,0,1993
23210,not novel,0,0.362595,6.3,0,1993
31000,not novel,0,0.39242,4.8,0,1993
11811,not novel,8556940,0.134756,5.5,900000,1993
31578,not novel,0,0.238862,5.3,0,1993
21845,not novel,53579269,0.339873,5.8,0,1993
26141,not novel,0,0.337421,5.4,0,1993
46828,not novel,2438031,0.336871,4,25000000,1993
14135,not novel,0,0.333014,7.1,750000,1993
2887,not novel,0,0.327666,4.4,0,1993
11236,not novel,0,0.542485,7,0,1993
1689,not novel,4858139,0.321865,5.8,35000000,1993
507,not novel,418961,0.320607,5.8,1500000,1993
2625,not novel,0,0.32051,5.5,0,1993
8291,not novel,27515786,0.313792,6.8,14000000,1993
51980,not novel,0,0.299195,6.3,0,1993
25389,not novel,9532895,0.29896,6,0,1993
14291,not novel,7266383,0.297843,7.2,0,1993
