id,revenue,production_companies
1895,850000000,Lucasfilm
7453,104478416,Spyglass Entertainment
1635,162949164,DreamWorks SKG
953,532680671,DreamWorks SKG
9738,330579719,Twentieth Century Fox Film Corporation
561,230427240,Village Roadshow Pictures
9522,285176741,New Line Cinema
8202,52304001,Paramount Pictures
10022,113006880,Walt Disney Pictures
74,591739379,Paramount Pictures
1904,162242962,DreamWorks SKG
6957,109449237,Universal Pictures
9982,314432665,Walt Disney Pictures
8488,368100420,Columbia Pictures Corporation
9335,85167639,Canal Plus
2313,0,Universal Pictures
11283,122489822,Universal Pictures
1495,211643158,Studio Babelsberg
4379,154749918,New Line Cinema
254,550000000,WingNut Films
4551,95226116,Double Feature Films
11968,44434439,Columbia Pictures Corporation
4348,121147947,Universal Pictures
142,178043761,River Road Entertainment
9928,260696994,Blue Sky Studios
13417,0,Walt Disney Pictures
11679,71073932,Original Film
9779,39053061,DiNovi Pictures
787,478207520,20th Century Fox
8923,3154346,Odd Lot Entertainment
1656,142400065,Amblin Entertainment
1830,24127895,Saturn Films
6795,64321501,Columbia Pictures Corporation
9947,56681566,Twentieth Century Fox Film Corporation
10320,161451538,DreamWorks SKG
3933,117195061,Tim Burton Animation Company
533,192452832,Aardman Animations
2800,88933562,Village Roadshow Pictures
14174,0,Conquering Lion Pictures
9667,21126225,Section Eight
25,96889998,Universal Pictures
9392,0,Celador Films
16320,38869464,Universal Pictures
215,152925093,Lions Gate Films
9007,102854431,DreamWorks SKG
11451,66002004,Walt Disney Pictures
9621,52034889,Paramount Pictures
20760,0,Walt Disney Pictures
8292,92374674,Paramount Pictures
1690,80578934,International Production Company
5236,15785148,Silver Pictures
921,108539911,Miramax Films
116,85306374,DreamWorks
10982,51053787,The Weinstein Company
11096,122644820,Twentieth Century Fox Film Corporation
9722,131426169,Columbia Pictures Corporation
11931,83073883,Fox 2000 Pictures
8274,0,Rogue Pictures
8814,55987321,Di Bonaventura Pictures
10033,50817508,Cinerenta Medienbeteiligungs KG
9641,129181830,Twentieth Century Fox Film Corporation
11431,50451307,Fox 2000 Pictures
11648,58405313,Warner Bros. Pictures
9777,7535331,Miramax Films
179,162944923,Universal Pictures
4442,105316267,The Weinstein Company
1947,18618284,Miramax Films
2026,77944725,Miramax Films
6519,110803676,Village Roadshow Pictures
612,130358911,DreamWorks SKG
8643,144216468,Lakeshore Entertainment
9388,24793509,Fox Searchlight Pictures
11453,22400154,Columbia Pictures Corporation
231,94000000,Section Eight
10214,0,New Line Cinema
8999,57479076,Miramax Films
257,42093706,R.P. Productions
9913,91974818,Universal Pictures
5289,10289,Current Entertainment
6439,93772522,Alcon Entertainment
3291,54600000,Warner Independent Pictures (WIP)
7214,76669806,Paramount Pictures
59,60740827,New Line Cinema
10065,108047131,Platinum Dunes
7552,202026112,Imagine Entertainment
10027,50871113,Canal Plus
7233,16809014,Twentieth Century Fox Film Corporation
11638,68915888,Columbia Pictures
9687,18564702,Summit Entertainment
9910,30526509,Universal Pictures
7873,5967038,The Weinstein Company
9315,223387299,Imagine Entertainment
8978,35294470,Rogue Pictures
15648,0,Universal Pictures
308,45742101,Bac Films
6963,12482775,Paramount Pictures
10851,0,Destination Films
9885,27762648,Australian Film Finance Corporation
11683,46770602,Universal Pictures
10040,0,Village Roadshow Pictures
10070,658573,Neo Art & Logic
69,186438883,Tree Line Films
9043,0,Fox 2000 Pictures
8976,42886719,Mile High Productions
10060,46442528,Paramount Pictures
9981,56070433,Universal Pictures
14517,866999,Destination Films
10012,19294901,Craven-Maddalena Films
8066,8342132,20th Century Fox
13374,27645491,Walt Disney Pictures
9291,190320568,Paramount Pictures
7553,18637690,L.I.F.T. Production
11637,97918663,Columbia Pictures
10077,5989640,Epsilon Motion Pictures
7515,0,Destination Films
9753,0,Thema Production
791,46201432,Revolution Studios
10048,76932943,Laura Ziskin Productions
6961,47175038,Universal Pictures
168705,2405420,Boll KG
9912,0,New Zealand Film Commission
9681,37691644,The Mark Gordon Company
7364,119269486,Paramount Pictures
9515,17297244,Miramax Films
398,49084830,Sony Pictures Classics
14175,19478106,Vanguard Films
1985,82466670,Studio Babelsberg
1544,2455831,BBC Films
2652,7022209,Vulcan Productions Inc.
10066,68766121,Village Roadshow Pictures
13922,10166502,Miramax Films
9923,22944502,New Line Cinema
20077,0,DC Comics
18500,0,Twentieth Century Fox Home Entertainment
14177,36351350,Metro-Goldwyn-Mayer (MGM)
9074,12382362,New Line Cinema
14199,69425966,Columbia Pictures Corporation
15657,0,Walt Disney Pictures
15487,15431177,Walt Disney Pictures
16553,1117920,Regency Enterprises
10064,0,VIP 3 Medienfonds
10292,0,Columbia Pictures Television
8053,12036149,The Javelina Film Company
9721,0,Andrew Stevens Entertainment
12591,0,Rat Entertainment
10092,10047674,Universal Pictures
9763,27610873,Touchstone Pictures
11804,91196419,Universal Pictures
13020,0,2929 Productions
9270,3919254,Bergman Lustig productions
12700,251495,Morgan Creek Productions
42246,0,Turner Entertainment
11400,30536013,New Line Cinema
1951,674918,Zentropa Entertainments
27902,0,Media 8 Entertainment
11459,86369815,Walt Disney Pictures
9813,381420,Destination Films
11460,57891803,DreamWorks SKG
11348,0,Castelao Producciones
9927,40442437,Fox Searchlight Pictures
20910,0,Touchstone Television
10008,0,Media Pro Pictures
22473,0,Legacy Filmworks
13994,2945242,United Artists
5471,92076,Téléfilm Canada
340,2697930,Big Beach Productions
10258,0,DreamWorks Animation
15906,0,Mattel
17113,712294,Elevation Filmworks
13499,72028752,Paramount Pictures
13682,0,Walt Disney Pictures
14057,0,Trust the Man LLC
17124,0,Mandalay Pictures
13933,0,Pixar Animation Studios
9899,38058335,Sony Pictures
14375,4851244,Warner Bros.
17035,0,Qwerty Films
10476,22201636,MTV Films
546,13350369,IFC Films
10913,0,Zentropa Entertainments
1696,0,Lions Gate Films
12142,10442808,Boll Kino Beteiligungs GmbH & Co. KG
8968,67192859,Ghost House Pictures
1826,23727301,StudioCanal
15258,0,Mighty Cheese Productions
11559,0,Recorded Picture Company (RPC)
27594,0,Endgame Entertainment
17455,0,Castel Film Romania
21481,0,Disney Channel
29293,0,Lions Gate Films
9921,0,Lee Daniels Entertainment
16456,0,Jeff Most Productions
7295,0,Sandstorm Films
1665,1928985,HBO Films
12699,0,Miramax Films
9042,15007991,Lakeshore Entertainment
1833,31670620,Columbia Pictures
13679,0,Les Armateurs
15124,0,Blueeyes Productions
16048,0,Zentropa Productions
501,0,Discovery Docs
10707,11098131,Destination Films
9729,0,Serendipity Point Films
8332,0,Kinowelt Filmproduktion
9968,0,Capitol Films
67,3357075,Lama Films
10845,0,Raw Nerve
14180,0,Nu Image / Millennium Films
35320,0,Bouncing Betty Productions
14166,0,REN-Mar Studios
20215,0,Graveyard Filmworks
14544,0,Fox Searchlight Pictures
18882,143000,Lions Gate Films
16411,7096000,Media Asia Film
58462,0,Bigel / Mailer Films
17186,3102550,Tag Entertainment
19803,0,Miramax Films
14457,0,"Institution, The"
16455,0,The Weinstein Company
2287,0,David LaChapelle Studios
10263,206871,Lions Gate Films
28366,0,Emperor Multimedia Group (EMG)
6473,0,Castel Film Romania
2610,11588205,Epsilon Motion Pictures
19495,0,Wild Bunch
9701,25224242,Warner Bros.
13557,0,Code Entertainment
26138,0,프로덕션M
13393,0,Avşar Film
1622,793604,Diaphana Films
16186,0,Lions Gate Films
65215,0,20th Century Fox
15624,973525,Prophecy Pictures Ltd.
7870,852872,Class 5 Films
13341,34252847,Paramount Pictures
8008,0,Egoli Tossell Film AG
24123,0,New Real Films
21891,0,Confessions Productions (II)
124673,0,Electric Entertainment
24546,0,Aries [jp]
12920,0,DreamWorks SKG
19109,0,Brightlight Pictures
72240,0,Elephant Films
15493,0,Energia Productions
18191,0,First Independent Pictures
5145,0,Vertigo Films
17880,32645546,Twentieth Century Fox Film Corporation
22747,0,Aquarius Films
9787,13411957,Columbia Pictures
5171,0,Eniloc
16608,5048693,Autonomous
7182,0,Collision Entertainment
10846,0,Melampo Cinematografica
30178,0,Mainframe Entertainment
31446,0,Powercorp
9700,4386236,Lions Gate Films
12261,0,Rogue Pictures
19166,0,Defender Production
10579,0,Castel Film Romania
9009,25473093,Vertigo Entertainment
11788,0,Channel 4 Television
1382,0,IFC Films
24702,0,Deco Filmworks
9005,0,Bona Fide Productions
19583,0,Lions Gate Entertainments
20981,0,HPLHS
148,0,Hotshot Films
14597,0,Odyssey Entertainmant
13919,0,El Camino Pictures
21838,0,Anchor Bay Entertainment
15402,1410778,Killer Films
13373,6584159,Mission Pictures
10598,0,Deviant Films
9814,0,Sony Pictures Home Entertainment
14922,0,Lions Gate Films
2151,0,ApolloProScreen
14933,0,Piccadilly Pictures
292,11718595,Yari Film Group
18189,0,Big Screen Entertainment Group
2566,0,Canal Plus
14228,0,Echo Bridge Entertainment
9288,0,Skyline Films
20771,0,Disney Channel
11354,0,New Line Cinema
20521,0,Dead Old Man Productions
6967,0,Constantin Film Produktion
17350,0,M6 Films
13498,0,Columbia Pictures
7509,10422387,David Hamilton Productions
18825,0,Shortcom
25967,0,Lions Gate Films
24029,0,Film Afrika Worldwide
24939,0,Castel Film Romania
18070,0,Andrew Stevens Entertainment
22559,0,Walt Disney Pictures
14147,0,Sony Pictures Home Entertainment
3527,0,Sony Pictures Classics
17919,0,Muse Entertainment Enterprises
17868,0,Line by Line Productions
31046,0,Brandman Productions
14644,0,Novo Arturo Films
10268,0,Gaumont
28512,0,Larry Levinson Productions
16548,0,Strand Releasing
14566,0,TLA Releasing
24935,0,Castel Film Romania
868,9879971,Movieworld Productions
29595,0,Brave New Films
14907,0,Sci-Fi Channel
19521,0,Merlin Productions
16998,0,Procirep
15907,0,John Wells Productions
13015,0,Cable Stuff Productions
20604,0,Banger Productions
14788,0,Magnolia Pictures
18484,634074,Glass Key
31329,0,Rhône-Alpes Cinéma
33081,0,Red Chillies Entertainment
834,111340801,Lakeshore Entertainment
58,1065659812,Walt Disney Pictures
920,461983149,Walt Disney Pictures
36557,599045960,Eon Productions
591,758239851,Columbia Pictures
9762,114194847,Summit Entertainment
950,660940780,Blue Sky Studios
956,397850012,Paramount Pictures
350,326551094,Twentieth Century Fox Film Corporation
1422,289847354,Vertigo Entertainment
1581,194168700,Columbia Pictures
1124,109676311,Touchstone Pictures
1593,574480841,Ingenious Film Partners
1164,135330182,Paramount Vantage
9693,69959751,Universal Pictures
8275,0,Rogue Pictures
1452,391081192,DC Comics
496,261572744,Twentieth Century Fox Film Corporation
9339,237681299,Original Film
10010,0,Walt Disney Pictures
9767,204999686,Universal Pictures
388,184376254,Imagine Entertainment
7518,155019340,Pacific Data Images (PDI)
1427,132180323,Davis-Films
1372,170877916,Bedford Falls Productions
7457,15309302,A-Mark Entertainment
1948,42931041,Lions Gate Films
186,56308881,The Weinstein Company
9036,120455994,Walt Disney Pictures
9286,117719158,New Line Cinema
588,97607453,Silent Hill DCP Inc.
9655,33889159,DreamWorks SKG
1381,15304890,Regency Enterprises
9836,384335608,Village Roadshow Pictures
1246,155721132,Columbia Pictures
10032,6086508,Metro-Goldwyn-Mayer (MGM)
11619,64459316,Aardman Animations
9904,37384046,Walt Disney Pictures
7551,180557550,Jerry Bruckheimer Films
2486,249288105,Ingenious Film Partners
2044,114830111,Village Roadshow Pictures
4257,178262620,Dimension Films
9297,140175006,Columbia Pictures
10947,0,Disney Channel
6877,88715192,Paramount Pictures
1579,120175290,Icon Productions
9906,55181129,Warner Bros. Pictures
9792,69623713,Dune Entertainment
9513,141702264,Twentieth Century Fox Film Corporation
10025,38159905,Regency Enterprises
1247,59908565,Universal Pictures
9920,31070211,Screen Gems
7985,0,Tatira-Hiller Productions
82,163794509,Universal Pictures
9293,41009669,Twentieth Century Fox Film Corporation
9044,28000000,Twentieth Century Fox Film Corporation
3683,65900249,DreamWorks SKG
1378,5179037,Fortissimo Films
4351,0,Mosaic Media Group
9975,69834815,Imagine Entertainment
9708,38755073,Saturn Films
7516,57103895,Universal Pictures
15163,0,Ingenious Film Partners
9530,87528173,Columbia Pictures
9918,42647449,Walt Disney Pictures
11170,43545364,Legendary Pictures
1491,86915017,Michael London Productions
12096,0,Columbia Pictures
9988,19179969,Broken Lizard Industries
1441,5549200,Nu Image Entertainment
1717,9450897,Columbia Pictures Corporation
9035,0,Universal Pictures
11565,138259062,Twentieth Century Fox Film Corporation
3093,38629478,Intermedia Films
2295,26888376,The Weinstein Company
9718,162966177,Columbia Pictures
15255,0,Millennium Films
1402,307077295,Columbia Pictures Corporation
1887,60474340,American Zoetrope
9959,14655628,Scott Rudin Productions
9969,47231070,20th Century Fox
14784,3669465,Roadside Attractions
1523,48027970,Fox Searchlight Pictures
214,163876815,Lions Gate Films
7512,495303,Twentieth Century Fox Film Corporation
9353,80197993,Paramount Pictures
9676,49111202,Universal Pictures
503,181674817,Virtual Studios
9310,7314027,Universal Pictures
14620,0,New Line Cinema
14611,7900000,Marvel Studios
18615,2281089,River Road Entertainment
1819,130431368,Universal Pictures
773,100523181,Fox Searchlight Pictures
9072,101595121,Revolution Studios
9948,0,Walt Disney Pictures
21316,0,Walt Disney Television Animation
2447,0,New Line Cinema
9794,38368909,Lionsgate
806,119188334,Twentieth Century Fox Film Corporation
1251,68673228,DreamWorks SKG
19595,0,Silver Nitrate Films
3509,5480996,Thousand Words
1262,53653224,Mandate Pictures
1852,162945894,Paramount Pictures
13767,84500122,Walt Disney Pictures
9726,42064105,Fox 2000 Pictures
9592,0,Peter Rommel Productions
14202,0,Emotion Pictures
313,1381665,Revolution Films
37725,7385434,Prospero Pictures
10073,48548426,Regency Enterprises
9788,38505009,Universal Pictures
9900,6538177,Happy Madison Productions
7484,197309027,Sony Pictures Animation
25676,0,Emperor Motion Pictures
9907,72779000,Paramount Pictures
9828,3338228,Rick Lashbrook Films
10741,0,The Weinstein Company
1125,154937680,Paramount Pictures
326,62022014,New Line Cinema
4441,2077763,Film Finance Group
8998,13368437,Sony Pictures
12094,72778712,Paramount Pictures
4643,55011732,Contrafilm
10063,1675484,ApolloProMovie
4723,374743,Universal Pictures
9615,158468292,Universal Pictures
11652,57806952,Walt Disney Pictures
13967,35078241,BBC Films
9682,29907685,Dimension Films
13205,0,Walt Disney Pictures
7874,10903846,Paramount Classics
11515,9448082,Kanzaman
17700,0,IMAX
10115,0,Spyglass Entertainment
9903,11772461,Miramax Films
8975,22165608,Twentieth Century Fox Film Corporation
8997,0,Destination Films
11908,0,ArieScope Pictures
7510,6754898,TriStar Pictures
10067,61112916,Walt Disney Pictures
9978,23937870,Isle of Man Film
16781,57231524,Lions Gate Films
14171,0,North by Northwest Entertainment
9756,0,Filmax
1440,0,New Line Cinema
9957,0,Columbia Pictures
1123,4291965,Mirage Enterprises
9986,144,Paramount Pictures
12763,34742066,New Line Cinema
14113,12506188,Columbia Pictures
13934,0,Walt Disney Pictures
3602,0,Screen Gems
14191,23006849,Fox 2000 Pictures
9914,0,Castel Film Romania
9952,7177143,Metro-Goldwyn-Mayer (MGM)
1116,22889018,BIM Distribuzione
2207,65664721,Donners' Company
512,31584901,BBC Films
14062,0,Media Talent Group
17379,38399961,Paramount Pictures
7511,0,Lakeshore Entertainment
1259,49469904,Fox Searchlight Pictures
9829,76286096,Universal Pictures
13185,165000,Cipher Films
9053,480314,Impact Pictures
15363,11400000,Gramercy Pictures
1165,123384128,BIM Distribuzione
5820,77920346,Twentieth Century Fox Film Corporation
9784,0,Media 8 Entertainment
182,5914908,Warner Bros.
9664,17800000,Ingenious Film Partners
13060,0,Pixar Animation Studios
4474,60896147,20th Century Fox
7304,9500000,International Production Company
46247,0,Blue Sky Studios
1253,8974829,Miramax Films
61717,0,Disney Channel
1252,0,Millennium Films
8588,0,BBC Films
13668,16158487,Columbia Pictures Corporation
1975,39143839,Columbia Pictures Corporation
10781,0,New Line Cinema
15714,0,Australian Film Finance Corporation (AFFC)
14458,0,Rogue Pictures
5072,0,Qwerty Films
19167,0,Castel Film Romania
12225,2294291,Left Turn Films
13197,143451,Thinkfilm
1590,0,Sidney Kimmel Entertainment
9754,82800000,Village Roadshow Pictures
13249,1196307,Icon Productions
2357,580527,Revelations Entertainment
14624,0,The Ultimate Gift LLC
38580,0,Walt Disney
15213,16627188,Twentieth Century Fox Film Corporation
13075,622806,Red Envelope Entertainment
13495,23321954,Twentieth Century Fox Film Corporation
2179,13405595,Red Hour Films
1249,16803753,Focus Features
14609,6700000,Marvel Animation
9782,0,Miramax Films
9895,41237648,Universal Pictures
19100,0,M6 Films
9954,37597471,"Screen Gems, Inc."
16774,0,IDT Entertainment
